PID,Product Code,Product Name,HSN Code,Part / Group,Barcode,Purchase Price,Retail Price,Discount,CGST,SGST,CESS,Qty. Available,Main Unit,Wholesale Price,MRP,Category,Sub Category / Brand,Last Sold Price,Good Product Qty,Damage Product Qty,Description,Minimum Stock,Sale Tax Type,Purchase Tax Type,Godown,Rack,Batch,Mfg Date,Exp Date,Size,Colour,Def Qty,IMEI-1,IMEI-2,Exact Purchase Price
446,P-0446,Gobind suit 1330,,,2510,330.00,588.00,20.00,0.00,0.00,0.00,4.000,NOS,399.00,990.00,Kids wear(Boys),Baba suit,470.00,,,,0.000,Exclusive,Exclusive,,,,,,,,1,,,330.00
445,P-0445,Gobind suit 1352,,,2509,352.00,625.00,20.00,0.00,0.00,0.00,3.000,NOS,399.00,1056.00,Kids wear(Boys),Baba suit,625.00,,,,0.000,Exclusive,Exclusive,,,,,,,,1,,,352.00
427,P-0427,Gobind Suit 1365,,,2267,365.00,650.00,20.00,0.00,0.00,0.00,3.000,NOS,399.00,1106.00,Kids wear(Boys),Baba suit,650.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,365.00
482,P-0482,Gobind suit 1382,,,2308,382.00,675.00,20.00,0.00,0.00,0.00,1.000,NOS,399.00,1146.00,Kids wear(Boys),Baba suit,675.00,,,,0.000,Exclusive,Exclusive,,,,,,,,1,,,382.00
476,P-0476,Gobind suit 1393,,,2541,393.00,688.00,20.00,0.00,0.00,0.00,1.000,NOS,399.00,1171.00,Kids wear(Boys),Baba suit,688.00,,,,0.000,Exclusive,Exclusive,,,,,,,,1,,,393.00
479,P-0479,Gobind suit 1405,,,2305,405.00,715.00,20.00,0.00,0.00,0.00,1.000,NOS,499.00,1215.00,Kids wear(Boys),Baba suit,572.00,,,,0.000,Exclusive,Exclusive,,,,,,,,1,,,405.00
1264,P-1264,Gobind suit 1423,,,3714,423.00,725.00,20.00,0.00,0.00,0.00,3.000,NOS,499.00,1269.00,Kids wear(Boys),Baba suit,,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,423.00
458,P-0458,Gobind suit 1448,,,2280,448.00,800.00,20.00,0.00,0.00,0.00,1.000,NOS,499.00,1346.00,Kids wear(Boys),Baba suit,800.00,,,,0.000,Exclusive,Exclusive,,,,,,,,1,,,448.00
457,P-0457,Gobind suit 1475,,,2279,475.00,840.00,0.00,0.00,0.00,0.00,2.000,NOS,499.00,1425.00,Kids wear(Boys),Baba suit,840.00,,,,0.000,Exclusive,Exclusive,,,,,,,,1,,,475.00
487,P-0487,Gobind suit 1498,,,2552,498.00,875.00,20.00,0.00,0.00,0.00,1.000,NOS,499.00,1494.00,Kids wear(Boys),Baba suit,875.00,,,,0.000,Exclusive,Exclusive,,,,,,,,1,,,498.00
459,P-0459,Gobind suit 1499,,,2281,499.00,875.00,20.00,0.00,0.00,0.00,1.000,NOS,509.00,1497.00,Kids wear(Boys),Baba suit,875.00,,,,0.000,Exclusive,Exclusive,,,,,,,,1,,,499.00
466,P-0466,Gobind suit 1535,,,2287,535.00,940.00,0.00,0.00,0.00,0.00,3.000,NOS,599.00,1605.00,Kids wear(Boys),Baba suit,940.00,,,,0.000,Exclusive,Exclusive,,,,,,,,1,,,535.00
451,P-0451,Gobind suit 1554,,,2275,554.00,970.00,20.00,0.00,0.00,0.00,1.000,NOS,599.00,1662.00,Kids wear(Boys),Baba suit,970.00,,,,0.000,Exclusive,Exclusive,,,,,,,,1,,,554.00
1268,P-1268,gobind suit 1555,,,3718,555.00,950.00,20.00,0.00,0.00,0.00,1.000,NOS,599.00,1665.00,Kids wear(Boys),Baba suit,760.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,555.00
1253,P-1253,Gobind suit 1560,,,3703,560.00,1000.00,20.00,0.00,0.00,0.00,3.000,NOS,599.00,1680.00,Kids wear(Boys),Baba suit,,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,560.00
1252,P-1252,Gobind suit 1690,,,3702,690.00,1225.00,20.00,0.00,0.00,0.00,3.000,NOS,699.00,2070.00,Kids wear(Boys),Baba suit,1225.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,690.00
1256,P-1256,Gobind suit 1710,,,3706,710.00,1250.00,20.00,0.00,0.00,0.00,3.000,NOS,799.00,2130.00,Kids wear(Boys),Baba suit,1250.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,710.00
1251,P-1251,Gobind suit 1750,,,3701,750.00,1325.00,20.00,0.00,0.00,0.00,4.000,NOS,799.00,2250.00,Kids wear(Boys),Baba suit,1325.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,750.00
1250,P-1250,Gobind suit 1810,,,3700,810.00,1450.00,20.00,0.00,0.00,0.00,5.000,NOS,899.00,2430.00,Kids wear(Boys),Baba suit,,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,810.00
1255,P-1255,Gobind suit 1820,,,3705,820.00,1450.00,20.00,0.00,0.00,0.00,2.000,NOS,999.00,2460.00,Kids wear(Boys),Baba suit,1450.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,820.00
1257,P-1257,Gobind suit 1830,,,3707,830.00,1475.00,20.00,0.00,0.00,0.00,2.000,NOS,899.00,2490.00,Kids wear(Boys),Baba suit,,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,830.00
460,P-0460,Gobind suit 1870,,,2524,870.00,1550.00,20.00,0.00,0.00,0.00,3.000,NOS,899.00,2610.00,Kids wear(Boys),Baba suit,,,,,0.000,Exclusive,Exclusive,,,,,,,,1,,,870.00
1254,P-1254,Gobind suit 1940,,,3704,940.00,1650.00,20.00,0.00,0.00,0.00,3.000,NOS,999.00,2820.00,Kids wear(Boys),Baba suit,,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,940.00
783,P-0783,Gobind Suit New Born,,,3221,200.00,375.00,20.00,0.00,0.00,0.00,6.000,NOS,291.00,600.00,Kids wear(Boys),Coat Pant,375.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,200.00
308,P-0308,Gobind suit OP,,,1935,540.00,925.00,20.00,0.00,0.00,0.00,3.000,NOS,699.00,1620.00,Kids wear(Boys),Baba suit,800.00,,,,0.000,Inclusive,Exclusive,,,,,,28-32,,1,,,540.00
308,P-0308,Gobind suit OP,,,1937,488.00,800.00,20.00,0.00,0.00,0.00,2.000,NOS,599.00,1464.00,Kids wear(Boys),Baba suit,800.00,,,,0.000,Inclusive,Exclusive,,,,,,28-32,,1,,,488.00
308,P-0308,Gobind suit OP,,,1938,434.00,750.00,20.00,0.00,0.00,0.00,2.000,NOS,499.00,1390.00,Kids wear(Boys),Baba suit,800.00,,,,0.000,Inclusive,Exclusive,,,,,,28-32,,1,,,434.00
307,P-0307,Gobind Suit set OP,,,1922,410.00,700.00,20.00,0.00,0.00,0.00,1.000,NOS,469.00,1230.00,Kids wear(Boys),Baba suit,875.00,,,,0.000,Inclusive,Exclusive,,,,,,22-26,,1,,,410.00
307,P-0307,Gobind Suit set OP,,,1924,438.00,750.00,20.00,0.00,0.00,0.00,2.000,NOS,499.00,1314.00,Kids wear(Boys),Baba suit,875.00,,,,0.000,Inclusive,Exclusive,,,,,,22-26,,1,,,438.00
307,P-0307,Gobind Suit set OP,,,1925,428.00,725.00,20.00,0.00,0.00,0.00,2.000,NOS,499.00,1274.00,Kids wear(Boys),Baba suit,875.00,,,,0.000,Inclusive,Exclusive,,,,,,22-26,,1,,,428.00
307,P-0307,Gobind Suit set OP,,,1923,461.00,788.00,20.00,0.00,0.00,0.00,1.000,NOS,499.00,1383.00,Kids wear(Boys),Baba suit,875.00,,,,0.000,Inclusive,Exclusive,,,,,,22-26,,1,,,461.00
307,P-0307,Gobind Suit set OP,,,1928,499.00,850.00,20.00,0.00,0.00,0.00,3.000,NOS,539.00,1497.00,Kids wear(Boys),Baba suit,875.00,,,,0.000,Inclusive,Exclusive,,,,,,22-26,,1,,,499.00
307,P-0307,Gobind Suit set OP,,,1929,408.00,875.00,20.00,0.00,0.00,0.00,1.000,NOS,499.00,1224.00,Kids wear(Boys),Baba suit,875.00,,,,0.000,Inclusive,Exclusive,,,,,,22-26,,1,,,408.00
307,P-0307,Gobind Suit set OP,,,1930,505.00,900.00,20.00,0.00,0.00,0.00,1.000,NOS,599.00,1515.00,Kids wear(Boys),Baba suit,875.00,,,,0.000,Inclusive,Exclusive,,,,,,22-26,,1,,,505.00
2307,P-2307,Gobind1380,,,4892,380.00,650.00,20.00,0.00,0.00,0.00,1.000,NOS,399.00,1140.00,Kids wear(Boys),Baba suit,650.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,380.00
2849,P-2849,Golu molu 1160,,,5470,160.00,288.00,20.00,0.00,0.00,0.00,2.000,NOS,199.00,480.00,Kids wear(Boys),Tshirt boys,,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,160.00
3381,P-3381,Golu molu 1180,,,6061,180.00,325.00,20.00,0.00,0.00,0.00,2.000,NOS,199.00,540.00,Kids wear(Boys),H/s set,325.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,180.00
2483,P-2483,Golu molu 1190,,,5067,190.00,325.00,20.00,0.00,0.00,0.00,3.000,NOS,179.00,570.00,Kids wear(Boys),H/s set,,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,190.00
2245,P-2245,Golu Molu 1220,,,4830,220.00,375.00,20.00,0.00,0.00,0.00,1.000,NOS,299.00,660.00,Kids wear(Boys),H/s set,375.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,220.00
2256,P-2256,Golu Molu 1260,,,4841,260.00,450.00,20.00,0.00,0.00,0.00,1.000,NOS,299.00,780.00,Kids wear(Boys),H/s set,450.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,260.00
503,P-0503,Golu Molu 1275,,,2572,275.00,475.00,20.00,0.00,0.00,0.00,1.000,NOS,300.00,825.00,Kids wear(Boys),Winter wear desses,380.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,275.00
556,P-0556,Golu molu 1295,,,2625,295.00,500.00,20.00,0.00,0.00,0.00,3.000,NOS,300.00,885.00,Kids wear(Boys),Winter wear desses,500.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,295.00
2022,P-2022,Golu molu 1370,,,4606,370.00,650.00,20.00,0.00,0.00,0.00,1.000,NOS,399.00,1110.00,Kids wear(Boys),Winter wear desses,650.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,370.00
606,P-0606,GREST 1350,,,2675,350.00,600.00,20.00,0.00,0.00,0.00,5.000,NOS,399.00,1050.00,Kids wear(Boys),Winter wear desses,600.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,350.00
596,P-0596,GREST 1400,,,2665,400.00,680.00,20.00,0.00,0.00,0.00,1.000,NOS,499.00,1200.00,Mens wear,Woolen jacket,680.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,400.00
125,P-0125,GUD-2 547-0 1340,,,1266,340.00,575.00,20.00,0.00,0.00,0.00,3.000,NOS,300.00,720.00,Kids wear(Boys),H/s set,,,,,0.000,Inclusive,Exclusive,Boy's counter,,,,,,,1,,,340.00
106,P-0106,GUDDU 1031-0,gbb,,1247,230.00,320.00,0.00,0.00,0.00,0.00,1.000,NOS,250.00,400.00,Kids wear(Boys),H/s set,320.00,,,,0.000,Inclusive,Exclusive,Boy's counter,,,,,,,1,,,230.00
2475,P-2475,Guddu 1185,,,5061,185.00,325.00,20.00,0.00,0.00,0.00,1.000,NOS,199.00,555.00,Kids wear(Girls),Tshirt,325.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,185.00
3374,P-3374,Guddu 1190,,,6054,190.00,325.00,20.00,0.00,0.00,0.00,2.000,NOS,199.00,570.00,Kids wear(Boys),H/s set,325.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,190.00
3399,P-3399,Guddu 1200,,,6080,200.00,350.00,20.00,0.00,0.00,0.00,3.000,NOS,299.00,600.00,Kids wear(Boys),H/s set,350.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,200.00
2449,P-2449,Guddu 1215,,,5035,215.00,375.00,20.00,0.00,0.00,0.00,1.000,NOS,299.00,645.00,Kids wear(Boys),H/s set,375.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,215.00
3386,P-3386,Guddu 1240,,,6066,240.00,425.00,20.00,0.00,0.00,0.00,8.000,NOS,299.00,720.00,Kids wear(Boys),H/s set,425.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,240.00
122,P-0122,guddu 1245,,,1263,245.00,425.00,20.00,0.00,0.00,0.00,1.000,NOS,250.00,735.00,Kids wear(Boys),H/s set,,,,,0.000,Inclusive,Exclusive,Boy's counter,,,,,,,1,,,245.00
2248,P-2248,Guddu 1265,,,4833,265.00,450.00,20.00,0.00,0.00,0.00,2.000,NOS,299.00,795.00,Kids wear(Boys),H/s set,450.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,265.00
2257,P-2257,Guddu 1300,,,4842,300.00,525.00,20.00,0.00,0.00,0.00,1.000,NOS,399.00,900.00,Kids wear(Boys),H/s set,525.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,300.00
3356,P-3356,Guddu 1325,,,6036,325.00,575.00,20.00,0.00,0.00,0.00,2.000,NOS,399.00,975.00,Kids wear(Boys),Tshirt boys,575.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,325.00
2851,P-2851,Guddu 1330,,,5473,330.00,575.00,20.00,0.00,0.00,0.00,6.000,NOS,399.00,990.00,Kids wear(Boys),Tshirt boys,575.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,330.00
2237,P-2237,Guddu 1360,,,4822,360.00,625.00,20.00,0.00,0.00,0.00,1.000,NOS,399.00,1080.00,Mens wear,Tshirt,625.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,360.00
898,P-0898,Guddu 1378,,,3347,378.00,660.00,20.00,0.00,0.00,0.00,1.000,NOS,400.00,1134.00,Kids wear(Boys),H/s set,660.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,378.00
880,P-0880,Guddu 1385,,,3329,385.00,675.00,20.00,0.00,0.00,0.00,1.000,NOS,400.00,1178.00,Kids wear(Boys),H/s jeans set,675.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,385.00
432,P-0432,Guddu 1450,,,2496,450.00,775.00,20.00,0.00,0.00,0.00,1.000,NOS,499.00,1350.00,Infant wear,Winter wear desses,775.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,450.00
2464,P-2464,Guddu 1460,,,5050,460.00,788.00,20.00,0.00,0.00,0.00,2.000,NOS,499.00,1380.00,Kids wear(Girls),Tshirt,788.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,460.00
505,P-0505,Guddu 1540,,,2574,540.00,925.00,20.00,0.00,0.00,0.00,1.000,NOS,450.00,1620.00,Kids wear(Boys),Winter wear desses,925.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,540.00
506,P-0506,Guddu 1545,,,2575,545.00,950.00,20.00,0.00,0.00,0.00,4.000,NOS,450.00,1635.00,Kids wear(Boys),Winter wear desses,950.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,545.00
507,P-0507,Guddu 1615,,,2576,615.00,1050.00,20.00,0.00,0.00,0.00,1.000,NOS,650.00,1845.00,Kids wear(Boys),Winter wear desses,840.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,615.00
433,P-0433,Guddu 1710,,,2497,710.00,1200.00,20.00,0.00,0.00,0.00,1.000,NOS,750.00,2130.00,Infant wear,Winter wear desses,1200.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,710.00
127,P-0127,GUDDU 49104-0 1170,,,1268,170.00,315.00,20.00,0.00,0.00,0.00,2.000,NOS,199.00,510.00,Kids wear(Boys),H/s set,315.00,,,,0.000,Inclusive,Exclusive,Boy's counter,,,,,,,1,,,170.00
431,P-0431,Guddu blanket 1635,,,2495,635.00,800.00,0.00,0.00,0.00,0.00,1.000,NOS,650.00,1000.00,Infant wear,Winter wear desses,,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,635.00
74,P-0074,Gudiu,,,1193,230.00,450.00,20.00,0.00,0.00,0.00,5.000,NOS,300.00,690.00,Kids wear(Boys),Shirt,750.00,,,,0.000,Inclusive,Exclusive,Boy's counter,,,,,,,1,,,230.00
74,P-0074,Gudiu,,,1194,250.00,425.00,20.00,0.00,0.00,0.00,2.000,NOS,300.00,750.00,Kids wear(Boys),Shirt,750.00,,,,0.000,Inclusive,Exclusive,Boy's counter,,,,,,,1,,,250.00
74,P-0074,Gudiu,,,1197,230.00,400.00,20.00,0.00,0.00,0.00,1.000,NOS,300.00,690.00,Kids wear(Boys),Shirt,750.00,,,,0.000,Inclusive,Exclusive,Boy's counter,,,,,,,1,,,230.00
74,P-0074,Gudiu,,,1199,220.00,375.00,20.00,0.00,0.00,0.00,2.000,NOS,250.00,660.00,Kids wear(Boys),Shirt,750.00,,,,0.000,Inclusive,Exclusive,Boy's counter,,,,,,,1,,,220.00
1334,P-1334,Gudiu 1290,,,3785,290.00,550.00,20.00,0.00,0.00,0.00,1.000,NOS,299.00,870.00,Kids wear(Boys),Jeans,550.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,290.00
3138,P-3138,Guffi 1124,,,5700,124.00,225.00,20.00,0.00,0.00,0.00,2.000,NOS,179.00,372.00,Kids wear(Girls),H/s set,225.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,124.00
1206,P-1206,GUFFI 1136,,,3656,136.00,250.00,0.00,0.00,0.00,0.00,1.000,NOS,179.00,408.00,Kids wear(Boys),H/s set,250.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,136.00
1091,P-1091,Guffi 1147,,,3541,147.00,300.00,20.00,0.00,0.00,0.00,12.000,NOS,200.00,441.00,Kids wear(Girls),H/s set,300.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,147.00
1101,P-1101,Guffi 1158,,,3551,158.00,300.00,20.00,0.00,0.00,0.00,1.000,NOS,200.00,474.00,Kids wear(Girls),H/s set,240.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,158.00
2196,P-2196,Guffi 1164,,,4781,164.00,288.00,20.00,0.00,0.00,0.00,9.000,NOS,179.00,492.00,Kids wear(Girls),H/s set,288.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,164.00
1104,P-1104,Guffi 1170,,,3554,170.00,315.00,20.00,0.00,0.00,0.00,9.000,NOS,200.00,510.00,Kids wear(Girls),H/s set,315.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,170.00
1102,P-1102,Guffi 1181,,,3552,181.00,325.00,20.00,0.00,0.00,0.00,1.000,NOS,200.00,540.00,Kids wear(Girls),H/s set,325.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,181.00
2820,P-2820,Guffi 1209,,,5441,209.00,375.00,20.00,0.00,0.00,0.00,2.000,NOS,299.00,627.00,Kids wear(Girls),F/s set,375.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,209.00
2193,P-2193,Guffi 1237,,,4778,237.00,415.00,20.00,0.00,0.00,0.00,2.000,NOS,299.00,711.00,Kids wear(Girls),H/s set,415.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,237.00
3139,P-3139,Guffi Kid 1283,,,5800,283.00,488.00,20.00,0.00,0.00,0.00,6.000,NOS,299.00,849.00,Kids wear(Girls),H/s set,488.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,283.00
3164,P-3164,Guffi kid 1295,,,5825,295.00,500.00,20.00,0.00,0.00,0.00,2.000,NOS,299.00,885.00,Kids wear(Girls),H/s set,500.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,295.00
3165,P-3165,Guffi kid 1378,,,5826,378.00,650.00,20.00,0.00,0.00,0.00,5.000,NOS,399.00,1134.00,Kids wear(Girls),H/s set,650.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,378.00
2204,P-2204,Guffi kids 1384,,,4789,384.00,668.00,20.00,0.00,0.00,0.00,3.000,NOS,399.00,1152.00,Kids wear(Girls),H/s set,668.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,384.00
149,P-0149,Guffkid 313 1245,gbb,,1290,245.00,425.00,20.00,0.00,0.00,0.00,1.000,NOS,299.00,735.00,Kids wear(Boys),H/s set,425.00,,,,0.000,Inclusive,Exclusive,Boy's counter,,,,,,,1,,,245.00
1200,P-1200,H.S.G 1286,,,3650,286.00,500.00,20.00,0.00,0.00,0.00,1.000,NOS,299.00,856.00,Kids wear(Boys),H/s set,500.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,286.00
1203,P-1203,H.S.G 1364,,,3653,364.00,650.00,20.00,0.00,0.00,0.00,1.000,NOS,399.00,1094.00,Kids wear(Boys),H/s set,650.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,364.00
746,P-0746,Half jacket 1550,,,3151,550.00,950.00,20.00,0.00,0.00,0.00,2.000,NOS,599.00,1650.00,Mens wear,Jacket,760.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,550.00
1451,P-1451,Half shirt,,,3954,300.00,600.00,20.00,0.00,0.00,0.00,18.000,NOS,399.00,900.00,Mens wear,Shirt,600.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,300.00
2269,P-2269,Halstin 1200,,,4854,200.00,350.00,20.00,0.00,0.00,0.00,3.000,NOS,275.00,600.00,Kids wear(Boys),H/s set,350.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,200.00
1681,P-1681,Hans 1200,,,4237,200.00,375.00,20.00,0.00,0.00,0.00,1.000,NOS,299.00,600.00,Mens wear,Lower,375.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,200.00
3554,P-3554,Harry 1160,,,6238,160.00,300.00,20.00,0.00,0.00,0.00,5.000,NOS,179.00,480.00,Kids wear(Boys),H/s jeans set,300.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,160.00
3556,P-3556,Harry 1195,,,6240,195.00,350.00,20.00,0.00,0.00,0.00,6.000,NOS,199.00,585.00,Kids wear(Boys),H/s jeans set,,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,195.00
3555,P-3555,Harry 1220,,,6239,220.00,375.00,20.00,0.00,0.00,0.00,5.000,NOS,279.00,660.00,Kids wear(Boys),H/s jeans set,375.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,220.00
1786,P-1786,Harry 1225,,,4342,225.00,425.00,20.00,0.00,0.00,0.00,3.000,NOS,299.00,675.00,Kids wear(Girls),F/s set,425.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,225.00
160,P-0160,harry 1604 1170,gbb,,1301,170.00,300.00,20.00,0.00,0.00,0.00,2.000,NOS,199.00,510.00,Kids wear(Boys),Tshirt boys,300.00,,,,0.000,Inclusive,Exclusive,Boy's counter,,,,,,,1,,,170.00
1359,P-1359,Hat 1083,,,3810,83.00,150.00,0.00,0.00,0.00,0.00,4.000,NOS,89.00,188.00,Kids wear(Girls),hat,150.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,83.00
1357,P-1357,Hat 1138,,,3808,138.00,200.00,0.00,0.00,0.00,0.00,1.000,NOS,139.00,250.00,Kids wear(Girls),hat,200.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,138.00
2286,P-2286,HC 1138,,,4871,138.00,250.00,20.00,0.00,0.00,0.00,3.000,NOS,149.00,414.00,Kids wear(Boys),H/s set,250.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,138.00
2479,P-2479,HC 1160,,,5065,160.00,275.00,20.00,0.00,0.00,0.00,3.000,NOS,199.00,480.00,Kids wear(Boys),H/s set,275.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,160.00
2428,P-2428,HC 1171,,,5014,171.00,300.00,20.00,0.00,0.00,0.00,8.000,NOS,199.00,525.00,Kids wear(Boys),H/s set,300.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,171.00
3238,P-3238,HC 55 1132,,,5904,132.00,250.00,20.00,0.00,0.00,0.00,5.000,NOS,199.00,396.00,Kids wear(Boys),Tshirt boys,250.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,132.00
3237,P-3237,HC 55 1149,,,5903,149.00,275.00,20.00,0.00,0.00,0.00,10.000,NOS,199.00,447.00,Kids wear(Boys),Tshirt boys,275.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,149.00
3216,P-3216,HC 55 1154,,,5877,154.00,275.00,20.00,0.00,0.00,0.00,3.000,NOS,199.00,462.00,Female wear,P/J set,275.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,154.00
2281,P-2281,HC 55 1165,,,4867,165.00,288.00,20.00,0.00,0.00,0.00,6.000,NOS,199.00,495.00,Kids wear(Boys),H/s set,288.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,165.00
3267,P-3267,HC 55 1176,,,5934,176.00,315.00,20.00,0.00,0.00,0.00,2.000,NOS,199.00,528.00,Kids wear(Boys),Tshirt boys,315.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,176.00
2834,P-2834,HC -55 1209,,,5455,209.00,375.00,20.00,0.00,0.00,0.00,8.000,NOS,299.00,627.00,Kids wear(Boys),Tshirt boys,375.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,209.00
2835,P-2835,HC -55 1215,,,5456,215.00,375.00,20.00,0.00,0.00,0.00,3.000,NOS,299.00,645.00,Kids wear(Boys),Tshirt boys,375.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,215.00
1922,P-1922,HC Sweat shirt 1165,,,4485,165.00,300.00,20.00,0.00,0.00,0.00,4.000,NOS,199.00,495.00,Kids wear(Boys),Winter wear desses,300.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,165.00
187,P-0187,Hebbit B2658 1380,gbb,,1405,380.00,650.00,20.00,0.00,0.00,0.00,1.000,NOS,299.00,1140.00,Kids wear(Boys),Capri,650.00,,,,0.000,Inclusive,Exclusive,Boy's counter,,,,,,,1,,,380.00
1235,P-1235,HEY CUTE 1125,,,3685,125.00,225.00,20.00,0.00,0.00,0.00,1.000,NOS,139.00,375.00,Kids wear(Girls),H/s set,225.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,125.00
1233,P-1233,HEY CUTE 1140,,,3683,140.00,350.00,20.00,0.00,0.00,0.00,1.000,NOS,199.00,420.00,Kids wear(Boys),H/s set,188.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,140.00
1141,P-1141,Hey Cute 1195,,,3591,195.00,350.00,20.00,0.00,0.00,0.00,1.000,NOS,250.00,585.00,Kids wear(Girls),H/s set,350.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,195.00
1140,P-1140,Hey Cute 1200,,,3590,200.00,375.00,20.00,0.00,0.00,0.00,2.000,NOS,250.00,600.00,Kids wear(Girls),H/s set,375.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,200.00
1139,P-1139,Hey Cute 1230,,,3589,230.00,415.00,20.00,0.00,0.00,0.00,1.000,NOS,250.00,690.00,Kids wear(Girls),H/s set,415.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,230.00
1136,P-1136,Hey Cute 1265,,,3586,265.00,465.00,20.00,0.00,0.00,0.00,2.000,NOS,300.00,795.00,Kids wear(Girls),H/s set,465.00,,,,0.000,Inclusive,Exclusive,,,,,,,,1,,,265.00
